"GEOID","NAME","acs","census","pep","lon","lat","worldpop","fb"
"51520","Bristol city, Virginia",17704,17835,17766,NA,NA,19159.512791127,17874.7558933968
"51530","Buena Vista city, Virginia",6653,6650,6611,NA,NA,6472.55839061737,6547.63873487286
"51540","Charlottesville city, Virginia",42267,43475,43461,NA,NA,46885.1065063477,44027.8738392662
"51550","Chesapeake city, Virginia",219268,222209,223556,NA,NA,225059.885633281,231616.394051734
"51570","Colonial Heights city, Virginia",17472,17411,17339,NA,NA,18224.0626503229,17358.0467960375
"51580","Covington city, Virginia",5989,5961,5940,NA,NA,5755.66038256884,5727.91167753827
"51590","Danville city, Virginia",43787,43055,42924,NA,NA,42266.8986058356,40039.4418704109
"51595","Emporia city, Virginia",5822,5927,5921,NA,NA,5874.38132286072,5988.51591925482
"51600","Fairfax city, Virginia",22058,22565,22614,NA,NA,26184.2307434082,22849.8347700494
"51610","Falls Church city, Virginia",11465,12332,12399,NA,NA,12936.7442626953,13238.8184499529
"51620","Franklin city, Virginia",8549,8582,8579,NA,NA,8266.19404184818,8609.48883257558
"51630","Fredericksburg city, Virginia",23375,24286,24354,NA,NA,22914.5097284317,26787.5637196422
"51640","Galax city, Virginia",6936,7042,6991,NA,NA,6649.45085906982,6969.32846591116
"51650","Hampton city, Virginia",139046,137436,137415,-76.3603611537729,37.0500345274835,140485.773555286,130541.557396585
"51660","Harrisonburg city, Virginia",47406,48914,48993,NA,NA,45027.7253704071,52860.3757324385
"51670","Hopewell city, Virginia",22506,22591,22642,NA,NA,21014.3466533124,22389.2496055588
"51678","Lexington city, Virginia",6990,7042,7043,NA,NA,6337.24816894531,7002.96323188546
"51680","Lynchburg city, Virginia",73726,75568,75548,NA,NA,75134.8587828875,80320.0099300789
"51683","Manassas city, Virginia",36067,37821,38212,NA,NA,36088.6354431063,38908.8529566136
"51685","Manassas Park city, Virginia",13195,14273,14449,NA,NA,12686.6561889648,16630.1653835214
"51690","Martinsville city, Virginia",14029,13821,13760,NA,NA,12476.7051315308,12900.8904731186
"51700","Newport News city, Virginia",181822,180719,180888,-76.5205216707939,37.1078870631022,177707.121208897,176717.879104379
"51710","Norfolk city, Virginia",242143,242803,242999,-76.3027700313089,36.7170708787195,241999.757649988,243279.501859809
"51720","Norton city, Virginia",3886,3958,4012,NA,NA,3956.71748301387,3828.84647640734
"51730","Petersburg city, Virginia",32303,32420,32502,NA,NA,31891.47985816,31329.2414907374
"51735","Poquoson city, Virginia",12099,12150,12148,NA,NA,12104.9198390245,12339.6057319122
"51740","Portsmouth city, Virginia",96785,95535,95451,NA,NA,95003.1358368397,91822.1272380782
"51750","Radford city, Virginia",16318,16408,16430,NA,NA,16090.2909440994,16473.1878676894
"51760","Richmond city, Virginia",201828,204214,204302,NA,NA,201739.968937352,203815.444401445
"51770","Roanoke city, Virginia",95793,97032,96720,NA,NA,98682.999981001,96773.4138235974
"51775","Salem city, Virginia",24641,24802,24895,NA,NA,24262.6625061035,24430.7439075506
"51790","Staunton city, Virginia",23806,23746,23737,NA,NA,23914.0700998008,23230.2661566143
"51800","Suffolk city, Virginia",82544,84585,84813,-76.6432859661956,36.695465578302,83869.8854183389,95812.0975812386
"51810","Virginia Beach city, Virginia",435996,437994,438859,-76.0499249136558,36.7463730752356,437297.591927107,438833.568643189
"51820","Waynesboro city, Virginia",20885,21006,20993,NA,NA,21084.5823860168,21221.1287905249
"51830","Williamsburg city, Virginia",13421,14068,13727,NA,NA,15297.2253389359,14878.1872347038
"51840","Winchester city, Virginia",25953,26203,26150,NA,NA,23880.474861145,27198.3645061493
"53001","Adams County, Washington",17884,18728,18790,-118.554494785094,46.9814379448395,18678.2970787339,19766.2818562538
"53003","Asotin County, Washington",21363,21623,21725,-117.198093824417,46.198590560007,21421.5483311483,21905.0022700419
"53005","Benton County, Washington",167077,175177,176465,-119.515469611104,46.2341337574574,175322.363069685,191398.660627857
"53007","Chelan County, Washington",70995,72453,72750,-120.619015840634,47.8715693475166,72749.0053338893,74508.64473597
"53009","Clallam County, Washington",70638,71404,71503,-123.918347071014,48.0605831626887,71366.3882481243,72775.0537619633
"53011","Clark County, Washington",414816,425363,426704,-122.488103094399,45.769310760401,425531.359876599,466652.276983885
"53013","Columbia County, Washington",3957,4078,4094,-117.917835512726,46.3022731819704,4074.33531177454,3680.84044964456
"53015","Cowlitz County, Washington",101244,102410,102358,-122.681371508185,46.1853191934922,102010.493389778,106229.072983857
"53017","Douglas County, Washington",37160,38431,38514,-119.699036210158,47.7275101752909,38179.9815807232,41082.7865523487
"53019","Ferry County, Washington",7504,7551,7545,-118.51739999555,48.4690182649069,7494.98722459755,7411.35440623523
"53021","Franklin County, Washington",71329,78163,79077,-118.904418973495,46.535628415766,78184.2592023145,96447.9846072675
"53023","Garfield County, Washington",2240,2266,2261,-117.550005842358,46.4290671401247,2263.27774393236,2164.60000890512
"53025","Grant County, Washington",85142,89120,89558,-119.454679368868,47.2001265393731,89212.2347374189,96231.3587532062
"53027","Grays Harbor County, Washington",72092,72797,72848,-123.740332755453,47.1594457452401,72816.0383108676,74584.1782828484
"53029","Island County, Washington",78633,78506,78693,-122.527681890565,48.1478290676127,78496.458296991,80612.7009569269
"53031","Jefferson County, Washington",29574,29872,29899,-123.553619425916,47.7612950989192,29907.9873050474,30838.4716774217
"53033","King County, Washington",1879189,1931249,1938351,-121.775079223162,47.4798842710709,1922182.05406028,1998007.37757544
"53035","Kitsap County, Washington",247336,251133,251681,-122.653175358439,47.5954237381043,251751.978068903,257692.449717465
"53037","Kittitas County, Washington",39869,40915,40990,-120.682789186611,47.1151989683875,40950.590429713,44719.9121126808
"53039","Klickitat County, Washington",20055,20318,20376,-120.790220556106,45.871077152841,20311.3737055373,20613.4484483021
"53041","Lewis County, Washington",74650,75455,75502,-122.39704073803,46.5727600631813,75483.2769470582,78077.3412638689
"53043","Lincoln County, Washington",10533,10570,10573,-118.415509417389,47.5728169941706,10603.2218736995,10589.0004468466
"53045","Mason County, Washington",59287,60699,60733,-123.198047127194,47.3464285284486,60849.7311380019,66158.8504568899
"53047","Okanogan County, Washington",40238,41120,41229,-119.742857892075,48.5456245046745,40913.7432315688,40196.6314871108
"53049","Pacific County, Washington",21192,20920,20879,-123.675256338361,46.5548271813361,20895.9583914896,20578.8839695571
"53051","Pend Oreille County, Washington",12904,13001,12950,-117.272810305087,48.5342909805969,12656.3181781746,13439.0853730142
"53053","Pierce County, Washington",782681,795225,795390,-122.045368775696,46.9869306626631,794848.20787128,836522.440047496
"53055","San Juan County, Washington",15551,15769,15783,-122.829053684178,48.4613137177418,15769.0000292587,16199.3482144003
"53057","Skagit County, Washington",115231,116901,116944,-121.713643532244,48.4737343664033,116654.489729318,122396.195239268
"53059","Skamania County, Washington",10869,11066,11116,-121.915309988557,46.0161404062233,11142.9805651171,11394.8287442793
"53061","Snohomish County, Washington",694219,713335,715500,-121.670036748105,48.0419702989663,722188.393535503,765027.555006006
"53063","Spokane County, Washington",461262,471221,472081,-117.396703556925,47.6248775494371,471213.219202755,494345.070260632
"53065","Stevens County, Washington",43171,43531,43472,-117.858461273754,48.4019326815345,43577.3956695677,44643.1773636707
"53067","Thurston County, Washington",243563,252264,253001,-122.835467891625,46.9140382178638,252101.581724174,274999.287638188
"53069","Wahkiakum County, Washington",3982,3978,3983,-123.409481701992,46.2895641679733,3991.28400347225,3971.91612639864
"53071","Walla Walla County, Washington",57585,58781,58915,-118.487866213447,46.2303128898026,58904.2271139776,59832.2289747408
"53073","Whatcom County, Washington",195993,201140,201545,-121.689249439998,48.8205344610625,200096.115842659,217235.242002338
"53075","Whitman County, Washington",43747,44776,44796,-117.51389315236,46.8988066843834,44693.8300816868,45724.8143826111
"53077","Yakima County, Washington",236542,243231,244256,-120.7405291905,46.4517669590544,243123.889543106,251232.562322883
"54001","Barbour County, West Virginia",16256,16589,16610,-79.9977498651449,39.1323657376184,16628.430585996,16560.0867656135
"54003","Berkeley County, West Virginia",100910,104169,104621,-78.0274950004953,39.46488925614,103572.192838103,120525.823955399
"54005","Boone County, West Virginia",24872,24629,24608,-81.7036184211188,38.0184771164812,24334.8318558331,23545.6259742712
"54007","Braxton County, West Virginia",14558,14523,14545,-80.7208502644605,38.701191233867,14568.9874649015,14122.2731300419
"54009","Brooke County, West Virginia",24194,24069,23978,-80.5806207600658,40.2835838232813,25482.5716848969,22915.9070401511
"54011","Cabell County, West Virginia",95526,96319,96322,-82.2402956561078,38.4297577804673,96665.8473201245,94853.482598865
"54013","Calhoun County, West Virginia",7588,7627,7656,-81.1177169067141,38.8457696707876,7608.45674967766,7469.07106570337
"54015","Clay County, West Virginia",9572,9386,9373,-81.0705522116772,38.4626458966021,9336.88100531208,8762.00675252667
"54017","Doddridge County, West Virginia",8035,8202,8198,-80.709221312155,39.2713711927307,8213.14939982211,8529.71922485617
"54019","Fayette County, West Virginia",46138,46039,46030,-81.0726067925348,38.0249559777406,45753.3294653688,44503.0301368527
"54021","Gilmer County, West Virginia",8394,8693,8731,-80.8621772251042,38.9226408097097,8701.47103124112,9454.60581186885
"54023","Grant County, West Virginia",11942,11937,11893,-79.2034356094627,39.1060605593183,11909.020013622,12061.7717209278
"54025","Greenbrier County, West Virginia",35373,35480,35548,-80.4525028778797,37.9473826155779,35513.1054245204,35042.7516608448
"54027","Hampshire County, West Virginia",23594,23964,23952,-78.6227957077016,39.318376609283,23871.2800412155,25541.5443382232
"54029","Hancock County, West Virginia",30866,30676,30681,-80.5789281073155,40.5321665204576,30412.9733608812,29474.0301016823
"54031","Hardy County, West Virginia",13832,14025,14044,-78.8656396573729,39.0116688225522,14041.0350973397,14520.5385210867
"54033","Harrison County, West Virginia",68490,69099,69249,-80.3840166663712,39.286584500545,69288.0646903142,68082.8673634434
"54035","Jackson County, West Virginia",29084,29211,29234,-81.6728796998898,38.8465757316832,29209.6062587257,29377.8049658341
"54037","Jefferson County, West Virginia",52033,53498,53609,-77.8648316139378,39.3105818387526,53201.6221531034,59092.2922015118
"54039","Kanawha County, West Virginia",192770,193063,192917,-81.5163835562951,38.3355754311719,193833.414609179,185502.622004181
"54041","Lewis County, West Virginia",16406,16372,16414,-80.505473395119,38.9975315591754,16413.4739390104,15825.7383081515
"54043","Lincoln County, West Virginia",21879,21720,21673,-82.0594068316177,38.1719307441527,21678.6115937326,21054.6327159081
"54045","Logan County, West Virginia",36564,36743,36723,-81.9365840995174,37.8252900269768,36973.1384284932,35314.223027397
"54047","McDowell County, West Virginia",22555,22113,22097,-81.6554787468519,37.3783480060708,22067.5049289378,19305.0297648851
"54049","Marion County, West Virginia",56356,56418,56548,-80.238133281965,39.5123362078942,56335.3583088517,54922.6406374972
"54051","Marshall County, West Virginia",33369,33107,33094,-80.665774303394,39.869187911486,33525.3079245463,31126.0826383649
"54053","Mason County, West Virginia",27016,27324,27368,-82.0264010121763,38.7726718319693,28363.4709087731,27470.8242460544
"54055","Mercer County, West Virginia",61844,62264,62336,-81.1092488905751,37.4021654606034,62468.6618984248,60852.3180518475
"54057","Mineral County, West Virginia",27796,28212,28205,-78.9485455047337,39.4112223355981,28132.7553292718,28368.7842510652
"54059","Mingo County, West Virginia",26956,26839,26768,-82.1337674292746,37.7218862523692,27351.7844920014,25772.039358211
"54061","Monongalia County, West Virginia",92715,96189,96754,-80.0354097284884,39.6329801026187,96687.8724876083,101106.023980707
"54063","Monroe County, West Virginia",13495,13502,13522,-80.5448366357716,37.5606578958756,13124.6257158723,13308.8270069091
"54065","Morgan County, West Virginia",17409,17541,17491,-78.271468104344,39.5570717443168,17718.3195071497,18723.4244688352
"54067","Nicholas County, West Virginia",26189,26233,26229,-80.7955131168177,38.2945821076035,26145.475208743,25611.7696000749
"54069","Ohio County, West Virginia",44582,44443,44472,-80.6253781939243,40.1042691058031,44183.9640800953,42430.4433498953
"54071","Pendleton County, West Virginia",7773,7695,7675,-79.3600952400994,38.6808785543324,7705.70770580781,7281.98381440215
"54073","Pleasants County, West Virginia",7664,7605,7571,-81.1729007430814,39.3737761765073,7804.74665979994,7492.6389499066
"54075","Pocahontas County, West Virginia",8808,8719,8734,-80.0087393977137,38.3316311021351,8713.6730268632,8295.45857652585
"54077","Preston County, West Virginia",32976,33520,33554,-79.6715286323566,39.4688328697226,33616.3277298883,35259.1195350456
"54079","Putnam County, West Virginia",54940,55486,55620,-81.9018333137908,38.5082926918726,55249.1863850942,56861.2698858336
"54081","Raleigh County, West Virginia",78513,78859,78919,-81.2467088915256,37.7695054268061,79000.4971142777,77606.1705612282
"54083","Randolph County, West Virginia",29233,29405,29363,-79.8804369204469,38.7752174803849,29388.8731377311,29399.2488912364
"54085","Ritchie County, West Virginia",10514,10449,10420,-81.062518964376,39.1825747266664,10449.1438762827,10258.0454160431
"54087","Roane County, West Virginia",15116,14926,14895,-81.3421101878978,38.7157151190938,14929.7500436227,14343.8806634076
"54089","Summers County, West Virginia",13847,13927,13940,-80.8555691662923,37.6474261200359,13930.826190094,13354.947393603
"54091","Taylor County, West Virginia",16732,16895,16889,-80.0479564290538,39.3359195327565,16571.1775212984,16983.5935259939
"54093","Tucker County, West Virginia",7137,7141,7129,-79.5599677623683,39.1128422262931,7155.92611468422,6914.97169416601
"54095","Tyler County, West Virginia",9339,9208,9218,-80.8863318498192,39.4708538211301,8852.26707927138,8872.48224804357
"54097","Upshur County, West Virginia",23984,24254,24239,-80.2349399141281,38.9031979289755,24257.0573787238,23982.0033253743
"54099","Wayne County, West Virginia",42647,42481,42466,-82.4199842948058,38.1522199904661,44616.3735952724,41612.2002578922
"54101","Webster County, West Virginia",9247,9154,9153,-80.4179294183606,38.4958128490527,9150.08741003689,8663.35962626557
"54103","Wetzel County, West Virginia",16697,16583,16535,-80.6356701208005,39.6121782495929,17129.7788228439,15748.2765804113
